date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:26:27	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Mar%202023%2014:04:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
21:26:28	5751/5751	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2023:51:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
21:26:28	512664/512664	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2001:04:51%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
21:26:28	96645/96645	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2023:09:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
21:26:28	6083/6083	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2010:10:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
21:26:29	93874/93874	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2014:04:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
21:26:29	6773/6773	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2009:34:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
21:26:29	29596/29596	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Mar%202023%2014:04:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
21:26:29	412796/412796	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2023:04:52%20GMT	https://www.classcentral.com/report/free-certificates/	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
21:26:29	187935/187935	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2023:04:40%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
21:26:30	840913/840913	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:29%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites/classcentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
21:26:30	378/378	---MC-	302	error ('Found')	text/html	date:Sun,%2012%20Mar%202023%2002:26:29%20GMT	https://www.classcentral.com/new-online-courses	C:/My%20Web%20Sites/classcentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
21:26:31	773448/773448	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:30%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites/classcentral/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
21:26:31	486/486	---MC-	302	error ('Found')	text/html	date:Sun,%2012%20Mar%202023%2002:26:30%20GMT	https://www.classcentral.com/most-popular-courses	C:/My%20Web%20Sites/classcentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
21:26:31	140664/140664	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:38:21%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
21:26:32	846582/846582	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:31%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
21:26:33	830068/830068	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:32%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
21:26:34	771478/771478	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:33%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
21:26:34	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:33%20GMT	https://www.classcentral.com/subject/information-technology	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
21:26:34	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:34%20GMT	https://www.classcentral.com/subject/computer-networking	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
21:26:34	7810/7810	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:34%20GMT	https://www.classcentral.com/subject/machine-learning	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
21:26:35	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:34%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
21:26:35	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:35%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
21:26:36	7986/7986	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:35%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
21:26:36	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:36%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
21:26:36	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:36%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
21:26:37	8058/8058	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:36%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
21:26:37	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:37%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
21:26:38	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:37%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
21:26:38	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:38%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
21:26:39	8071/8071	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:38%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
21:26:39	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:39%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
21:26:40	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:39%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
21:26:40	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:39%20GMT	https://www.classcentral.com/subject/health-care	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
21:26:41	765090/765090	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:40%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
21:26:42	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:41%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
21:26:42	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:41%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/veterinary-science	(from https://www.classcentral.com/)
21:26:42	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:42%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
21:26:43	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:42%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
21:26:43	8108/8108	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:43%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
21:26:45	763912/763912	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:44%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
21:26:45	8061/8061	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:45%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
21:26:45	7772/7772	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:45%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/trigonometry	(from https://www.classcentral.com/)
21:26:46	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:45%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
21:26:46	7962/7962	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:46%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
21:26:47	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:46%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
21:26:48	720979/720979	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:47%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
21:26:48	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:48%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
21:26:49	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:48%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
21:26:49	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:49%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
21:26:50	8105/8105	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:49%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
21:26:50	7942/7942	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:49%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
21:26:52	789404/789404	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:51%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
21:26:52	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:51%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
21:26:52	7826/7826	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:51%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/strategic-management	(from https://www.classcentral.com/)
21:26:52	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:52%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
21:26:53	8068/8068	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:52%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
21:26:53	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:53%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
21:26:55	762053/762053	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:54%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
21:26:55	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:55%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
21:26:55	7739/7739	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:55%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
21:26:56	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:55%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
21:26:56	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:56%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
21:26:57	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:56%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
21:26:58	744544/744544	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:26:57%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
21:26:59	8002/8002	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:58%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
21:26:59	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:59%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
21:27:00	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:59%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
21:27:00	8046/8046	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:26:59%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/operations-management.7d.delayed	(from https://www.classcentral.com/)
21:27:02	790836/790836	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:27:01%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
21:27:02	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:01%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
21:27:02	7813/7813	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:01%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
21:27:02	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:02%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
21:27:03	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:02%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
21:27:03	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:03%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
21:27:05	790497/790497	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:27:04%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
21:27:05	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:05%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
21:27:05	7747/7747	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:05%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/sports	(from https://www.classcentral.com/)
21:27:06	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:05%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
21:27:06	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:06%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
21:27:07	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:06%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/linguistics.89.delayed	(from https://www.classcentral.com/)
21:27:08	762973/762973	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:27:07%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
21:27:08	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:08%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
21:27:09	7750/7750	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:08%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
21:27:09	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:08%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
21:27:09	8071/8071	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:09%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
21:27:10	8049/8049	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:09%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/mechanical-engineering.8f.delayed	(from https://www.classcentral.com/)
21:27:11	777124/777124	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2002:27:10%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
21:27:12	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:11%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
21:27:12	7800/7800	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:11%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
21:27:12	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:12%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
21:27:13	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Mar%202023%2002:27:12%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/textiles.94.delayed	(from https://www.classcentral.com/)
